YEAR,STATE,STATECODE,COUNTY,AREA,COUNTYCODE,NOTECODE,MARRIAGES,DIVORCES
1972,Texas,480,Floyd,Floyd,1530,,114,24
1972,Texas,480,Foard,Foard,1550,,25,5
1972,Texas,480,Fort Bend,Fort Bend,1570,,1710,182
1972,Texas,480,Franklin,Franklin,1590,,61,17
1972,Texas,480,Freestone,Freestone,1610,,110,35
1972,Texas,480,Frio,Frio,1630,,130,24
1972,Texas,480,Gaines,Gaines,1650,,232,27
1972,Texas,480,Galveston,Galveston,1670,,2117,494
1972,Texas,480,Garza,Garza,1690,,82,9
1972,Texas,480,Gillespie,Gillespie,1710,,124,26
1972,Texas,480,Glasscock,Glasscock,1730,,19,1
1972,Texas,480,Goliad,Goliad,1750,,42,7
1972,Texas,480,Gonzales,Gonzales,1770,,190,44
1972,Texas,480,Gray,Gray,1790,,353,143
1972,Texas,480,Grayson,Grayson,1810,,1297,490
1972,Texas,480,Gregg,Gregg,1830,,1191,410
1972,Texas,480,Grimes,Grimes,1850,,160,15
1972,Texas,480,Guadalupe,Guadalupe,1870,,1215,111
1972,Texas,480,Hale,Hale,1890,,438,113
1972,Texas,480,Hall,Hall,1910,,81,28
1972,Texas,480,Hamilton,Hamilton,1930,,95,21
1972,Texas,480,Hansford,Hansford,1950,,85,13
1972,Texas,480,Hardeman,Hardeman,1970,,79,19
1972,Texas,480,Hardin,Hardin,1990,,655,198
1972,Texas,480,Harris,Harris,2010,,19689,12240
1972,Texas,480,Harrison,Harrison,2030,,1476,208
1972,Texas,480,Hartley,Hartley,2050,,25,13
1972,Texas,480,Haskell,Haskell,2070,,89,21
1972,Texas,480,Hays,Hays,2090,,345,81
1972,Texas,480,Hemphill,Hemphill,2110,,54,9
1972,Texas,480,Henderson,Henderson,2130,,402,137
1972,Texas,480,Hidalgo,Hidalgo,2150,,2584,118
1972,Texas,480,Hill,Hill,2170,,297,76
1972,Texas,480,Hockley,Hockley,2190,,217,63
1972,Texas,480,Hood,Hood,2210,,137,8
1972,Texas,480,Hopkins,Hopkins,2230,,274,116
1972,Texas,480,Houston,Houston,2250,,125,
1972,Texas,480,Howard,Howard,2270,,457,118
1972,Texas,480,Hudspeth,Hudspeth,2290,,28,
1972,Texas,480,Hunt,Hunt,2310,,497,235
1972,Texas,480,Hutchinson,Hutchinson,2330,,332,125
1972,Texas,480,Irion,Irion,2350,,8,3
1972,Texas,480,Jack,Jack,2370,,67,37
1972,Texas,480,Jackson,Jackson,2390,,152,39
1972,Texas,480,Jasper,Jasper,2410,,299,145
1972,Texas,480,Jeff Davis,Jeff Davis,2430,,17,
1972,Texas,480,Jefferson,Jefferson,2450,,2891,1336
1972,Texas,480,Jim Hogg,Jim Hogg,2470,,54,8
1972,Texas,480,Jim Wells,Jim Wells,2490,,474,135
1972,Texas,480,Johnson,Johnson,2510,,491,77
1972,Texas,480,Jones,Jones,2530,,203,48
1972,Texas,480,Karnes,Karnes,2550,,134,5
1972,Texas,480,Kaufman,Kaufman,2570,,684,144
1972,Texas,480,Kendall,Kendall,2590,,89,24
1972,Texas,480,Kenedy,Kenedy,2610,,9,
1972,Texas,480,Kent,Kent,2630,,7,
1972,Texas,480,Kerr,Kerr,2650,,234,83
1972,Texas,480,Kimble,Kimble,2670,,44,17
1972,Texas,480,King,King,2690,,3,2
1972,Texas,480,Kinney,Kinney,2710,,21,5
1972,Texas,480,Kleberg,Kleberg,2730,,375,126
1972,Texas,480,Knox,Knox,2750,,63,7
1972,Texas,480,Lamar,Lamar,2770,,571,162
1972,Texas,480,Lamb,Lamb,2790,,221,55
1972,Texas,480,Lampasas,Lampasas,2810,,185,41
1972,Texas,480,La Salle,La Salle,2830,,50,8
1972,Texas,480,Lavaca,Lavaca,2850,,195,18
1972,Texas,480,Lee,Lee,2870,,96,15
1972,Texas,480,Leon,Leon,2890,,69,29
1972,Texas,480,Liberty,Liberty,2910,,721,137
1972,Texas,480,Limestone,Limestone,2930,,218,76
1972,Texas,480,Lipscomb,Lipscomb,2950,,26,5
1972,Texas,480,Live Oak,Live Oak,2970,,77,12
1972,Texas,480,Llano,Llano,2990,,71,17
1972,Texas,480,Loving,Loving,3010,,1,
1972,Texas,480,Lubbock,Lubbock,3030,,2092,785
1972,Texas,480,Lynn,Lynn,3050,,103,16
1972,Texas,480,McCulloch,McCulloch,3070,,119,34
1972,Texas,480,McLennan,McLennan,3090,,1866,876
1972,Texas,480,McMullen,McMullen,3110,,4,
1972,Texas,480,Madison,Madison,3130,,100,29
1972,Texas,480,Marion,Marion,3150,,122,57
1972,Texas,480,Martin,Martin,3170,,60,6
1972,Texas,480,Mason,Mason,3190,,27,7
1972,Texas,480,Matagorda,Matagorda,3210,,365,119
1972,Texas,480,Maverick,Maverick,3230,,341,36
1972,Texas,480,Medina,Medina,3250,,194,45
1972,Texas,480,Menard,Menard,3270,,28,3
1972,Texas,480,Midland,Midland,3290,,755,400
1972,Texas,480,Milam,Milam,3310,,219,51
1972,Texas,480,Mills,Mills,3330,,44,11
1972,Texas,480,Mitchell,Mitchell,3350,,117,24
1972,Texas,480,Montague,Montague,3370,,194,65
1972,Texas,480,Montgomery,Montgomery,3390,,993,84
1972,Texas,480,Moore,Moore,3410,,170,71
1972,Texas,480,Morris,Morris,3430,,141,46
1972,Texas,480,Motley,Motley,3450,,25,3
1972,Texas,480,Nacogdoches,Nacogdoches,3470,,419,159
1972,Texas,480,Navarro,Navarro,3490,,408,159
1972,Texas,480,Newton,Newton,3510,,243,41
1972,Texas,480,Nolan,Nolan,3530,,223,82
1972,Texas,480,Nueces,Nueces,3550,,3329,1341
1972,Texas,480,Ochiltree,Ochiltree,3570,,150,38
1972,Texas,480,Oldham,Oldham,3590,,30,7
1972,Texas,480,Orange,Orange,3610,,1755,317
1972,Texas,480,Palo Pinto,Palo Pinto,3630,,337,139
1972,Texas,480,Panola,Panola,3650,,230,68
1972,Texas,480,Parker,Parker,3670,,1040,158
1972,Texas,480,Parmer,Parmer,3690,,139,30
1972,Texas,480,Pecos,Pecos,3710,,119,49
1972,Texas,480,Polk,Polk,3730,,210,18
1972,Texas,480,Potter,Potter,3750,,1388,721
1972,Texas,480,Presidio,Presidio,3770,,40,4
1972,Texas,480,Rains,Rains,3790,,47,24
1972,Texas,480,Randall,Randall,3810,,453,324
1972,Texas,480,Reagan,Reagan,3830,,40,10
1972,Texas,480,Real,Real,3850,,20,11
1972,Texas,480,Red River,Red River,3870,,276,32
1972,Texas,480,Reeves,Reeves,3890,,246,60
1972,Texas,480,Refugio,Refugio,3910,,111,24
1972,Texas,480,Roberts,Roberts,3930,,7,
1972,Texas,480,Robertson,Robertson,3950,,131,26
1972,Texas,480,Rockwall,Rockwall,3970,,494,31
1972,Texas,480,Runnels,Runnels,3990,,169,31
1972,Texas,480,Rusk,Rusk,4010,,406,141
1972,Texas,480,Sabine,Sabine,4030,,177,7
1972,Texas,480,San Augustine,San Augustine,4050,,141,15
1972,Texas,480,San Jacinto,San Jacinto,4070,,155,17
1972,Texas,480,San Patricio,San Patricio,4090,,528,169
1972,Texas,480,San Saba,San Saba,4110,,78,13
1972,Texas,480,Schleicher,Schleicher,4130,,28,7
1972,Texas,480,Scurry,Scurry,4150,,191,96
1972,Texas,480,Shackelford,Shackelford,4170,,39,10
1972,Texas,480,Shelby,Shelby,4190,,288,100
1972,Texas,480,Sherman,Sherman,4210,,36,2
1972,Texas,480,Smith,Smith,4230,,1203,542
1972,Texas,480,Somervell,Somervell,4250,,74,
1972,Texas,480,Starr,Starr,4270,,354,21
1972,Texas,480,Stephens,Stephens,4290,,127,20
1972,Texas,480,Sterling,Sterling,4310,,19,1
1972,Texas,480,Stonewall,Stonewall,4330,,27,7
1972,Texas,480,Sutton,Sutton,4350,,35,2
1972,Texas,480,Swisher,Swisher,4370,,125,45
1972,Texas,480,Tarrant,Tarrant,4390,,7785,5122
1972,Texas,480,Taylor,Taylor,4410,,1224,415
1972,Texas,480,Terrell,Terrell,4430,,1,1
1972,Texas,480,Terry,Terry,4450,,230,71
1972,Texas,480,Throckmorton,Throckmorton,4470,,15,13
1972,Texas,480,Titus,Titus,4490,,232,83
1972,Texas,480,Tom Green,Tom Green,4510,,870,419
1972,Texas,480,Travis,Travis,4530,,3866,2134
1972,Texas,480,Trinity,Trinity,4550,,123,
1972,Texas,480,Tyler,Tyler,4570,,168,24
1972,Texas,480,Upshur,Upshur,4590,,248,89
1972,Texas,480,Upton,Upton,4610,,70,16
1972,Texas,480,Uvalde,Uvalde,4630,,183,46
1972,Texas,480,Val Verde,Val Verde,4650,,322,79
1972,Texas,480,Van Zandt,Van Zandt,4670,,304,109
1972,Texas,480,Victoria,Victoria,4690,,661,235
1972,Texas,480,Walker,Walker,4710,,344,107
1972,Texas,480,Waller,Waller,4730,,163,36
1972,Texas,480,Ward,Ward,4750,,140,83
1972,Texas,480,Washington,Washington,4770,,193,30
1972,Texas,480,Webb,Webb,4790,,1507,67
1972,Texas,480,Wharton,Wharton,4810,,404,87
1972,Texas,480,Wheeler,Wheeler,4830,,241,27
1972,Texas,480,Wichita,Wichita,4850,,2760,730
1972,Texas,480,Wilbarger,Wilbarger,4870,,407,73
1972,Texas,480,Willacy,Willacy,4890,,254,23
1972,Texas,480,Williamson,Williamson,4910,,468,113
1972,Texas,480,Wilson,Wilson,4930,,179,23
1972,Texas,480,Winkler,Winkler,4950,,106,62
1972,Texas,480,Wise,Wise,4970,,245,83
1972,Texas,480,Wood,Wood,4990,,205,89
1972,Texas,480,Yoakum,Yoakum,5010,,129,26
1972,Texas,480,Young,Young,5030,,161,79
1972,Texas,480,Zapata,Zapata,5050,,67,
1972,Texas,480,Zavala,Zavala,5070,,114,22
1972,Texas,480,County not stated,County not stated,9998,,107,
1972,Utah,490,Beaver,Beaver,10,,47,12
1972,Utah,490,Box Elder,Box Elder,30,,343,93
1972,Utah,490,Cache,Cache,50,,759,113
1972,Utah,490,Carbon,Carbon,70,,189,65
1972,Utah,490,Daggett,Daggett,90,,18,2
1972,Utah,490,Davis,Davis,110,,497,361
1972,Utah,490,Duchesne,Duchesne,130,,73,22
1972,Utah,490,Emery,Emery,150,,27,20
1972,Utah,490,Garfield,Garfield,170,,28,3
1972,Utah,490,Grand,Grand,190,,132,36
1972,Utah,490,Iron,Iron,210,,170,34
1972,Utah,490,Juab,Juab,230,,57,10
1972,Utah,490,Kane,Kane,250,,58,8
1972,Utah,490,Millard,Millard,270,,72,18
1972,Utah,490,Morgan,Morgan,290,,32,9
1972,Utah,490,Piute,Piute,310,,12,6
1972,Utah,490,Rich,Rich,330,,23,5
1972,Utah,490,Salt Lake,Salt Lake,350,,5967,2557
1972,Utah,490,San Juan,San Juan,370,,87,10
1972,Utah,490,Sanpete,Sanpete,390,,162,39
1972,Utah,490,Sevier,Sevier,410,,109,23
1972,Utah,490,Summit,Summit,430,,69,17
1972,Utah,490,Tooele,Tooele,450,,209,62
1972,Utah,490,Uintah,Uintah,470,,206,74
1972,Utah,490,Utah,Utah,490,,2279,472
1972,Utah,490,Wasatch,Wasatch,510,,84,14
1972,Utah,490,Washington,Washington,530,,535,45
1972,Utah,490,Wayne,Wayne,550,,13,1
1972,Utah,490,Weber,Weber,570,,1678,773
1972,Washington,530,Adams,Adams,10,,87,53
1972,Washington,530,Asotin,Asotin,30,,209,72
1972,Washington,530,Benton,Benton,50,,272,231
1972,Washington,530,Chelan,Chelan,70,,571,247
1972,Washington,530,Clallam,Clallam,90,,420,223
1972,Washington,530,Clark,Clark,110,,5138,848
1972,Washington,530,Columbia,Columbia,130,,66,23
1972,Washington,530,Cowlitz,Cowlitz,150,,934,497
1972,Washington,530,Douglas,Douglas,170,,36,53
1972,Washington,530,Ferry,Ferry,190,,24,
1972,Washington,530,Franklin,Franklin,210,,997,261
1972,Washington,530,Garfield,Garfield,230,,47,18
1972,Washington,530,Grant,Grant,250,,462,231
1972,Washington,530,Grays Harbor,Grays Harbor,270,,721,363
1972,Washington,530,Island,Island,290,,313,157
1972,Washington,530,Jefferson,Jefferson,310,,127,60
1972,Washington,530,King,King,330,,10835,7295
1972,Washington,530,Kitsap,Kitsap,350,,1110,616
1972,Washington,530,Kittitas,Kittitas,370,,334,110
1972,Washington,530,Klickitat,Klickitat,390,,184,61
1972,Washington,530,Lewis,Lewis,410,,612,241
1972,Washington,530,Lincoln,Lincoln,430,,101,67
1972,Washington,530,Mason,Mason,450,,253,87
1972,Washington,530,Okanogan,Okanogan,470,,283,134
1972,Washington,530,Pacific,Pacific,490,,201,101
1972,Washington,530,Pend Oreille,Pend Oreille,510,,88,10
1972,Washington,530,Pierce,Pierce,530,,5148,2562
1972,Washington,530,San Juan,San Juan,550,,25,10
1972,Washington,530,Skagit,Skagit,570,,746,333
1972,Washington,530,Skamania,Skamania,590,,375,41
1972,Washington,530,Snohomish,Snohomish,610,,2931,1584
1972,Washington,530,Spokane,Spokane,630,,3120,1755
1972,Washington,530,Stevens,Stevens,650,,169,60
1972,Washington,530,Thurston,Thurston,670,,1153,596
1972,Washington,530,Wahkiakum,Wahkiakum,690,,44,4
1972,Washington,530,Walla Walla,Walla Walla,710,,587,239
1972,Washington,530,Whatcom,Whatcom,730,,1066,407
1972,Washington,530,Whitman,Whitman,750,,271,106
1972,Washington,530,Yakima,Yakima,770,,1545,757
1972,Washington,530,County not stated,County not stated,9998,,4,
1973,Arizona,40,Apache,Apache,10,,139,34
1973,Arizona,40,Cochise,Cochise,30,,840,353
1973,Arizona,40,Coconino,Coconino,50,,753,337
1973,Arizona,40,Gila,Gila,70,,423,176
1973,Arizona,40,Graham,Graham,90,,237,110
1973,Arizona,40,Greenlee,Greenlee,110,,137,58
1973,Arizona,40,Maricopa,Maricopa,130,,13330,8219
1973,Arizona,40,Mohave,Mohave,150,,209,234
1973,Arizona,40,Navajo,Navajo,170,,428,184
1973,Arizona,40,Pima,Pima,190,,4856,3188
1973,Arizona,40,Pinal,Pinal,210,,1073,385
1973,Arizona,40,Santa Cruz,Santa Cruz,230,,402,64
1973,Arizona,40,Yavapai,Yavapai,250,,457,260
1973,Arizona,40,Yuma,Yuma,270,,2896,434
1973,California,60,Alameda,Alameda,10,,7503,6525
1973,California,60,Alpine,Alpine,30,,58,
1973,California,60,Amador,Amador,50,,71,47
1973,California,60,Butte,Butte,70,,819,626
1973,California,60,Calaveras,Calaveras,90,,93,76
1973,California,60,Colusa,Colusa,110,,78,64
1973,California,60,Contra Costa,Contra Costa,130,,3827,3419
1973,California,60,Del Norte,Del Norte,150,,205,126
1973,California,60,El Dorado,El Dorado,170,,224,279
1973,California,60,Fresno,Fresno,190,,3834,2010
1973,California,60,Glenn,Glenn,210,,114,80
1973,California,60,Humboldt,Humboldt,230,,1107,685
1973,California,60,Imperial,Imperial,250,,2332,286
1973,California,60,Inyo,Inyo,270,,101,99
1973,California,60,Kern,Kern,290,,2686,1774
1973,California,60,Kings,Kings,310,,691,334
1973,California,60,Lake,Lake,330,,138,139
1973,California,60,Lassen,Lassen,350,,105,96
1973,California,60,Los Angeles,Los Angeles,370,,60633,38013
1973,California,60,Madera,Madera,390,,298,178
1973,California,60,Marin,Marin,410,,1732,1485
1973,California,60,Mariposa,Mariposa,430,,48,25
1973,California,60,Mendocino,Mendocino,450,,447,359
1973,California,60,Merced,Merced,470,,923,506
1973,California,60,Modoc,Modoc,490,,43,27
1973,California,60,Mono,Mono,510,,21,23
1973,California,60,Monterey,Monterey,530,,2336,1407
1973,California,60,Napa,Napa,550,,620,524
1973,California,60,Nevada,Nevada,570,,323,158
1973,California,60,Orange,Orange,590,,12818,9618
1973,California,60,Placer,Placer,610,,477,432
1973,California,60,Plumas,Plumas,630,,76,84
1973,California,60,Riverside,Riverside,650,,3950,2546
1973,California,60,Sacramento,Sacramento,670,,4692,4436
1973,California,60,San Benito,San Benito,690,,332,71
1973,California,60,San Bernardino,San Bernardino,710,,4261,3933
1973,California,60,San Diego,San Diego,730,,14161,9182
1973,California,60,San Francisco,San Francisco,750,,6136,3907
1973,California,60,San Joaquin,San Joaquin,770,,1870,1582
1973,California,60,San Luis Obispo,San Luis Obispo,790,,938,613
1973,California,60,San Mateo,San Mateo,810,,3905,3172
1973,California,60,Santa Barbara,Santa Barbara,830,,2942,1552
1973,California,60,Santa Clara,Santa Clara,850,,8484,7143
1973,California,60,Santa Cruz,Santa Cruz,870,,1163,779
1973,California,60,Shasta,Shasta,890,,669,689
1973,California,60,Sierra,Sierra,910,,16,1
1973,California,60,Siskiyou,Siskiyou,930,,377,193
1973,California,60,Solano,Solano,950,,1205,998
1973,California,60,Sonoma,Sonoma,970,,1808,1385
1973,California,60,Stanislaus,Stanislaus,990,,1622,1275
1973,California,60,Sutter,Sutter,1010,,265,247
1973,California,60,Tehama,Tehama,1030,,209,209
1973,California,60,Trinity,Trinity,1050,,63,37
1973,California,60,Tulare,Tulare,1070,,1687,829
1973,California,60,Tuolumne,Tuolumne,1090,,161,131
1973,California,60,Ventura,Ventura,1110,,2977,2309
1973,California,60,Yolo,Yolo,1130,,537,512
1973,California,60,Yuba,Yuba,1150,,309,291
1973,Colorado,80,Adams,Adams,10,,1549,970
1973,Colorado,80,Alamosa,Alamosa,30,,170,61
1973,Colorado,80,Arapahoe,Arapahoe,50,,1862,1227
1973,Colorado,80,Archuleta,Archuleta,70,,23,9
1973,Colorado,80,Baca,Baca,90,,54,22
1973,Colorado,80,Bent,Bent,110,,50,6
1973,Colorado,80,Boulder,Boulder,130,,1585,1028
1973,Colorado,80,Chaffee,Chaffee,150,,106,65
1973,Colorado,80,Cheyenne,Cheyenne,170,,18,5
1973,Colorado,80,Clear Creek,Clear Creek,190,,68,11
1973,Colorado,80,Conejos,Conejos,210,,53,14
1973,Colorado,80,Costilla,Costilla,230,,8,6
1973,Colorado,80,Crowley,Crowley,250,,33,5
1973,Colorado,80,Custer,Custer,270,,6,1
1973,Colorado,80,Delta,Delta,290,,161,76
1973,Colorado,80,Denver,Denver,310,,8476,4257
1973,Colorado,80,Dolores,Dolores,330,,11,3
1973,Colorado,80,Douglas,Douglas,350,,171,33
1973,Colorado,80,Eagle,Eagle,370,,68,33
1973,Colorado,80,Elbert,Elbert,390,,19,2
1973,Colorado,80,El Paso,El Paso,410,,3488,1866
1973,Colorado,80,Fremont,Fremont,430,,277,118
1973,Colorado,80,Garfield,Garfield,450,,196,75
1973,Colorado,80,Gilpin,Gilpin,470,,29,3
1973,Colorado,80,Grand,Grand,490,,65,22
1973,Colorado,80,Gunnison,Gunnison,510,,89,32
1973,Colorado,80,Hinsdale,Hinsdale,530,,5,2
1973,Colorado,80,Huerfano,Huerfano,550,,92,22
1973,Colorado,80,Jackson,Jackson,570,,29,13
1973,Colorado,80,Jefferson,Jefferson,590,,2324,1259
1973,Colorado,80,Kiowa,Kiowa,610,,19,8
1973,Colorado,80,Kit Carson,Kit Carson,630,,76,25
1973,Colorado,80,Lake,Lake,650,,93,25
1973,Colorado,80,La Plata,La Plata,670,,262,109
1973,Colorado,80,Larimer,Larimer,690,,1230,521
1973,Colorado,80,Las Animas,Las Animas,710,,168,88
1973,Colorado,80,Lincoln,Lincoln,730,,57,14
1973,Colorado,80,Logan,Logan,750,,265,73
1973,Colorado,80,Mesa,Mesa,770,,635,355
1973,Colorado,80,Mineral,Mineral,790,,4,4
1973,Colorado,80,Moffat,Moffat,810,,73,28
1973,Colorado,80,Montezuma,Montezuma,830,,124,68
1973,Colorado,80,Montrose,Montrose,850,,173,66
1973,Colorado,80,Morgan,Morgan,870,,232,94
1973,Colorado,80,Otero,Otero,890,,230,139
1973,Colorado,80,Ouray,Ouray,910,,10,4
1973,Colorado,80,Park,Park,930,,21,2
1973,Colorado,80,Phillips,Phillips,950,,39,3
1973,Colorado,80,Pitkin,Pitkin,970,,131,82
1973,Colorado,80,Prowers,Prowers,990,,181,64
1973,Colorado,80,Pueblo,Pueblo,1010,,1336,664
1973,Colorado,80,Rio Blanco,Rio Blanco,1030,,50,19
1973,Colorado,80,Rio Grande,Rio Grande,1050,,107,46
1973,Colorado,80,Routt,Routt,1070,,96,30
1973,Colorado,80,Saguache,Saguache,1090,,20,16
1973,Colorado,80,San Juan,San Juan,1110,,7,6
1973,Colorado,80,San Miguel,San Miguel,1130,,30,5
1973,Colorado,80,Sedgwick,Sedgwick,1150,,74,10
1973,Colorado,80,Summit,Summit,1170,,43,29
1973,Colorado,80,Teller,Teller,1190,,44,4
1973,Colorado,80,Washington,Washington,1210,,43,23
1973,Colorado,80,Weld,Weld,1230,,858,473
1973,Colorado,80,Yuma,Yuma,1250,,174,27
1973,Nevada,320,Churchill,Churchill,10,,206,138
1973,Nevada,320,Clark,Clark,30,,51051,5617
1973,Nevada,320,Douglas,Douglas,50,,2895,109
1973,Nevada,320,Elko,Elko,70,,3145,151
1973,Nevada,320,Esmeralda,Esmeralda,90,,45,1
1973,Nevada,320,Eureka,Eureka,110,,19,5
1973,Nevada,320,Humboldt,Humboldt,130,,772,52
1973,Nevada,320,Lander,Lander,150,,12,32
1973,Nevada,320,Lincoln,Lincoln,170,,59,8
1973,Nevada,320,Lyon,Lyon,190,,85,29
1973,Nevada,320,Mineral,Mineral,210,,189,76
1973,Nevada,320,Nye,Nye,230,,72,32
1973,Nevada,320,Ormsby,Ormsby,250,,8765,386
1973,Nevada,320,Pershing,Pershing,270,,105,24
1973,Nevada,320,Storey,Storey,290,,358,13
1973,Nevada,320,Washoe,Washoe,310,,33967,3211
1973,Nevada,320,White Pine,White Pine,330,,333,91
1973,New Mexico,350,Bernalillo,Bernalillo,10,,4428,2820
1973,New Mexico,350,Catron,Catron,30,,11,8
1973,New Mexico,350,Chaves,Chaves,50,,675,281
1973,New Mexico,350,Colfax,Colfax,70,,443,48
1973,New Mexico,350,Curry,Curry,90,,1029,309
1973,New Mexico,350,Dona Ana,Dona Ana,130,,1305,
1973,New Mexico,350,Eddy,Eddy,150,,702,
1973,New Mexico,350,Grant,Grant,170,,263,
1973,New Mexico,350,Guadalupe,Guadalupe,190,,48,2
1973,New Mexico,350,Harding,Harding,210,,11,2
1973,New Mexico,350,Hidalgo,Hidalgo,230,,157,43
1973,New Mexico,350,Lea,Lea,250,,975,359
1973,New Mexico,350,Lincoln,Lincoln,270,,113,61
1973,New Mexico,350,Los Alamos,Los Alamos,280,,146,74
1973,New Mexico,350,Luna,Luna,290,,196,99
1973,New Mexico,350,McKinley,McKinley,310,,352,133
1973,New Mexico,350,Mora,Mora,330,,63,16
1973,New Mexico,350,Otero,Otero,350,,623,
1973,New Mexico,350,Quay,Quay,370,,221,73
1973,New Mexico,350,Rio Arriba,Rio Arriba,390,,,91
1973,New Mexico,350,Roosevelt,Roosevelt,410,,205,63
1973,New Mexico,350,Sandoval,Sandoval,430,,,68
1973,New Mexico,350,San Juan,San Juan,450,,617,
1973,New Mexico,350,San Miguel,San Miguel,470,,245,109
1973,New Mexico,350,Santa Fe,Santa Fe,490,,962,272
1973,New Mexico,350,Sierra,Sierra,510,,107,64
1973,New Mexico,350,Socorro,Socorro,530,,121,63
1973,New Mexico,350,Taos,Taos,550,,268,87
1973,New Mexico,350,Torrance,Torrance,570,,88,32
1973,New Mexico,350,Union,Union,590,,321,23
1973,New Mexico,350,Valencia,Valencia,610,,483,183
1973,Oregon,410,Baker,Baker,10,,131,94
1973,Oregon,410,Benton,Benton,30,,484,245
1973,Oregon,410,Clackamas,Clackamas,50,,1567,871
1973,Oregon,410,Clatsop,Clatsop,70,,271,146
1973,Oregon,410,Columbia,Columbia,90,,270,163
1973,Oregon,410,Coos,Coos,110,,649,368
1973,Oregon,410,Crook,Crook,130,,142,61
1973,Oregon,410,Curry,Curry,150,,121,76
1973,Oregon,410,Deschutes,Deschutes,170,,370,245
1973,Oregon,410,Douglas,Douglas,190,,821,368
1973,Oregon,410,Gilliam,Gilliam,210,,19,
1973,Oregon,410,Grant,Grant,230,,59,66
1973,Oregon,410,Harney,Harney,250,,41,22
1973,Oregon,410,Hood River,Hood River,270,,149,57
1973,Oregon,410,Jackson,Jackson,290,,929,743
1973,Oregon,410,Jefferson,Jefferson,310,,86,43
1973,Oregon,410,Josephine,Josephine,330,,408,274
1973,Oregon,410,Klamath,Klamath,350,,360,320
1973,Oregon,410,Lake,Lake,370,,45,24
1973,Oregon,410,Lane,Lane,390,,2198,1574
1973,Oregon,410,Lincoln,Lincoln,410,,296,146
1973,Oregon,410,Linn,Linn,430,,771,421
1973,Oregon,410,Malheur,Malheur,450,,165,60
1973,Oregon,410,Marion,Marion,470,,1631,841
1973,Oregon,410,Morrow,Morrow,490,,51,10
1973,Oregon,410,Multnomah,Multnomah,510,,4502,3453
1973,Oregon,410,Polk,Polk,530,,252,139
1973,Oregon,410,Sherman,Sherman,550,,18,4
1973,Oregon,410,Tillamook,Tillamook,570,,190,77
1973,Oregon,410,Umatilla,Umatilla,590,,420,315
1973,Oregon,410,Union,Union,610,,207,79
1973,Oregon,410,Wallowa,Wallowa,630,,67,29
1973,Oregon,410,Wasco,Wasco,650,,194,140
1973,Oregon,410,Washington,Washington,670,,1371,702
1973,Oregon,410,Wheeler,Wheeler,690,,12,7
1973,Oregon,410,Yamhill,Yamhill,710,,374,209
1973,Texas,480,Anderson,Anderson,10,,374,34
1973,Texas,480,Andrews,Andrews,30,,169,57
1973,Texas,480,Angelina,Angelina,50,,693,322
1973,Texas,480,Aransas,Aransas,70,,143,44
1973,Texas,480,Archer,Archer,90,,70,36
1973,Texas,480,Armstrong,Armstrong,110,,25,4
1973,Texas,480,Atascosa,Atascosa,130,,275,26
1973,Texas,480,Austin,Austin,150,,155,19
1973,Texas,480,Bailey,Bailey,170,,117,26
1973,Texas,480,Bandera,Bandera,190,,78,22
1973,Texas,480,Bastrop,Bastrop,210,,234,58
1973,Texas,480,Baylor,Baylor,230,,45,14
1973,Texas,480,Bee,Bee,250,,291,70
1973,Texas,480,Bell,Bell,270,,2091,977
1973,Texas,480,Bexar,Bexar,290,,11033,4759
1973,Texas,480,Blanco,Blanco,310,,38,8
1973,Texas,480,Borden,Borden,330,,4,
1973,Texas,480,Bosque,Bosque,350,,121,36
1973,Texas,480,Bowie,Bowie,370,,1135,354
1973,Texas,480,Brazoria,Brazoria,390,,1353,627
1973,Texas,480,Brazos,Brazos,410,,692,300
1973,Texas,480,Brewster,Brewster,430,,95,17
1973,Texas,480,Briscoe,Briscoe,450,,20,6
1973,Texas,480,Brooks,Brooks,470,,106,28
1973,Texas,480,Brown,Brown,490,,327,129
1973,Texas,480,Burleson,Burleson,510,,107,28
1973,Texas,480,Burnet,Burnet,530,,176,56
1973,Texas,480,Caldwell,Caldwell,550,,198,65
1973,Texas,480,Calhoun,Calhoun,570,,240,87
1973,Texas,480,Callahan,Callahan,590,,102,29
1973,Texas,480,Cameron,Cameron,610,,2552,441
1973,Texas,480,Camp,Camp,630,,92,30
1973,Texas,480,Carson,Carson,650,,86,13
1973,Texas,480,Cass,Cass,670,,274,125
1973,Texas,480,Castro,Castro,690,,133,24
1973,Texas,480,Chambers,Chambers,710,,289,49
1973,Texas,480,Cherokee,Cherokee,730,,360,90
1973,Texas,480,Childress,Childress,750,,85,30
1973,Texas,480,Clay,Clay,770,,154,27
1973,Texas,480,Cochran,Cochran,790,,62,13
1973,Texas,480,Coke,Coke,810,,33,7
1973,Texas,480,Coleman,Coleman,830,,147,25
1973,Texas,480,Collin,Collin,850,,835,256
1973,Texas,480,Collingsworth,Collingsworth,870,,110,9
1973,Texas,480,Colorado,Colorado,890,,208,35
1973,Texas,480,Comal,Comal,910,,427,82
1973,Texas,480,Comanche,Comanche,930,,112,44
1973,Texas,480,Concho,Concho,950,,29,3
1973,Texas,480,Cooke,Cooke,970,,1533,53
1973,Texas,480,Coryell,Coryell,990,,339,132
1973,Texas,480,Cottle,Cottle,1010,,42,6
