GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AE7001
GIS Join Match Code,Data File Year,State Name,State Code,County Name,County Code,Area name,Average value of farmland and buildings per acre
"G0500170","1890","Arkansas","050","Chicot","0170","Chicot",12
"G0500190","1890","Arkansas","050","Clark","0190","Clark",6
"G0500210","1890","Arkansas","050","Clay","0210","Clay",8
"G0500230","1890","Arkansas","050","Cleburne","0230","Cleburne",5
"G0500250","1890","Arkansas","050","Cleveland","0250","Cleveland",4
"G0500270","1890","Arkansas","050","Columbia","0270","Columbia",4
"G0500290","1890","Arkansas","050","Conway","0290","Conway",10
"G0500310","1890","Arkansas","050","Craighead","0310","Craighead",8
"G0500330","1890","Arkansas","050","Crawford","0330","Crawford",13
"G0500350","1890","Arkansas","050","Crittenden","0350","Crittenden",15
"G0500370","1890","Arkansas","050","Cross","0370","Cross",6
"G0500390","1890","Arkansas","050","Dallas","0390","Dallas",3
"G0500410","1890","Arkansas","050","Desha","0410","Desha",14
"G0500430","1890","Arkansas","050","Drew","0430","Drew",5
"G0500450","1890","Arkansas","050","Faulkner","0450","Faulkner",6
"G0500470","1890","Arkansas","050","Franklin","0470","Franklin",10
"G0500490","1890","Arkansas","050","Fulton","0490","Fulton",5
"G0500510","1890","Arkansas","050","Garland","0510","Garland",8
"G0500530","1890","Arkansas","050","Grant","0530","Grant",4
"G0500550","1890","Arkansas","050","Greene","0550","Greene",8
"G0500570","1890","Arkansas","050","Hempstead","0570","Hempstead",8
"G0500590","1890","Arkansas","050","Hot Spring","0590","Hot Spring",5
"G0500610","1890","Arkansas","050","Howard","0610","Howard",6
"G0500630","1890","Arkansas","050","Independence","0630","Independence",8
"G0500650","1890","Arkansas","050","Izard","0650","Izard",3
"G0500670","1890","Arkansas","050","Jackson","0670","Jackson",11
"G0500690","1890","Arkansas","050","Jefferson","0690","Jefferson",15
"G0500710","1890","Arkansas","050","Johnson","0710","Johnson",9
"G0500730","1890","Arkansas","050","Lafayette","0730","Lafayette",6
"G0500750","1890","Arkansas","050","Lawrence","0750","Lawrence",10
"G0500770","1890","Arkansas","050","Lee","0770","Lee",13
"G0500790","1890","Arkansas","050","Lincoln","0790","Lincoln",8
"G0500810","1890","Arkansas","050","Little River","0810","Little River",6
"G0500830","1890","Arkansas","050","Logan","0830","Logan",10
"G0500850","1890","Arkansas","050","Lonoke","0850","Lonoke",10
"G0500870","1890","Arkansas","050","Madison","0870","Madison",6
"G0500890","1890","Arkansas","050","Marion","0890","Marion",5
"G0500910","1890","Arkansas","050","Miller","0910","Miller",8
"G0500930","1890","Arkansas","050","Mississippi","0930","Mississippi",16
"G0500950","1890","Arkansas","050","Monroe","0950","Monroe",17
"G0500970","1890","Arkansas","050","Montgomery","0970","Montgomery",4
"G0500990","1890","Arkansas","050","Nevada","0990","Nevada",5
"G0501010","1890","Arkansas","050","Newton","1010","Newton",4
"G0501030","1890","Arkansas","050","Ouachita","1030","Ouachita",4
"G0501050","1890","Arkansas","050","Perry","1050","Perry",7
"G0501070","1890","Arkansas","050","Phillips","1070","Phillips",16
"G0501090","1890","Arkansas","050","Pike","1090","Pike",4
"G0501110","1890","Arkansas","050","Poinsett","1110","Poinsett",7
"G0501130","1890","Arkansas","050","Polk","1130","Polk",4
"G0501150","1890","Arkansas","050","Pope","1150","Pope",8
"G0501170","1890","Arkansas","050","Prairie","1170","Prairie",8
"G0501190","1890","Arkansas","050","Pulaski","1190","Pulaski",16
"G0501210","1890","Arkansas","050","Randolph","1210","Randolph",6
"G0501230","1890","Arkansas","050","St Francis","1230","St Francis",11
"G0501250","1890","Arkansas","050","Saline","1250","Saline",6
"G0501270","1890","Arkansas","050","Scott","1270","Scott",7
"G0501290","1890","Arkansas","050","Searcy","1290","Searcy",5
"G0501310","1890","Arkansas","050","Sebastian","1310","Sebastian",14
"G0501330","1890","Arkansas","050","Sevier","1330","Sevier",5
"G0501350","1890","Arkansas","050","Sharp","1350","Sharp",4
"G0501370","1890","Arkansas","050","Stone","1370","Stone",6
"G0501390","1890","Arkansas","050","Union","1390","Union",3
"G0501410","1890","Arkansas","050","Van Buren","1410","Van Buren",4
"G0501430","1890","Arkansas","050","Washington","1430","Washington",14
"G0501450","1890","Arkansas","050","White","1450","White",8
"G0501470","1890","Arkansas","050","Woodruff","1470","Woodruff",15
"G0501490","1890","Arkansas","050","Yell","1490","Yell",8
"G0600010","1890","California","060","Alameda","0010","Alameda",95
"G0600030","1890","California","060","Alpine","0030","Alpine",16
"G0600050","1890","California","060","Amador","0050","Amador",15
"G0600070","1890","California","060","Butte","0070","Butte",37
"G0600090","1890","California","060","Calaveras","0090","Calaveras",9
"G0600110","1890","California","060","Colusa","0110","Colusa",30
"G0600130","1890","California","060","Contra Costa","0130","Contra Costa",49
"G0600150","1890","California","060","Del Norte","0150","Del Norte",27
"G0600170","1890","California","060","El Dorado","0170","El Dorado",15
"G0600190","1890","California","060","Fresno","0190","Fresno",34
"G0600230","1890","California","060","Humboldt","0230","Humboldt",22
"G0600270","1890","California","060","Inyo","0270","Inyo",18
"G0600290","1890","California","060","Kern","0290","Kern",14
"G0600330","1890","California","060","Lake","0330","Lake",24
"G0600350","1890","California","060","Lassen","0350","Lassen",12
"G0600370","1890","California","060","Los Angeles","0370","Los Angeles",67
"G0600410","1890","California","060","Marin","0410","Marin",35
"G0600430","1890","California","060","Mariposa","0430","Mariposa",7
"G0600450","1890","California","060","Mendocino","0450","Mendocino",13
"G0600470","1890","California","060","Merced","0470","Merced",24
"G0600490","1890","California","060","Modoc","0490","Modoc",13
"G0600510","1890","California","060","Mono","0510","Mono",10
"G0600530","1890","California","060","Monterey","0530","Monterey",19
"G0600550","1890","California","060","Napa","0550","Napa",59
"G0600570","1890","California","060","Nevada","0570","Nevada",17
"G0600590","1890","California","060","Orange","0590","Orange",33
"G0600610","1890","California","060","Placer","0610","Placer",31
"G0600630","1890","California","060","Plumas","0630","Plumas",10
"G0600670","1890","California","060","Sacramento","0670","Sacramento",45
"G0600690","1890","California","060","San Benito","0690","San Benito",15
"G0600710","1890","California","060","San Bernardino","0710","San Bernardino",99
"G0600730","1890","California","060","San Diego","0730","San Diego",21
"G0600750","1890","California","060","San Francisco","0750","San Francisco",520
"G0600770","1890","California","060","San Joaquin","0770","San Joaquin",46
"G0600790","1890","California","060","San Luis Obispo","0790","San Luis Obispo",15
"G0600810","1890","California","060","San Mateo","0810","San Mateo",68
"G0600830","1890","California","060","Santa Barbara","0830","Santa Barbara",29
"G0600850","1890","California","060","Santa Clara","0850","Santa Clara",87
"G0600870","1890","California","060","Santa Cruz","0870","Santa Cruz",74
"G0600890","1890","California","060","Shasta","0890","Shasta",16
"G0600910","1890","California","060","Sierra","0910","Sierra",14
"G0600930","1890","California","060","Siskiyou","0930","Siskiyou",20
"G0600950","1890","California","060","Solano","0950","Solano",60
"G0600970","1890","California","060","Sonoma","0970","Sonoma",47
"G0600990","1890","California","060","Stanislaus","0990","Stanislaus",24
"G0601010","1890","California","060","Sutter","1010","Sutter",41
"G0601030","1890","California","060","Tehama","1030","Tehama",13
"G0601050","1890","California","060","Trinity","1050","Trinity",23
"G0601070","1890","California","060","Tulare","1070","Tulare",30
"G0601090","1890","California","060","Tuolumne","1090","Tuolumne",12
"G0601110","1890","California","060","Ventura","1110","Ventura",40
"G0601130","1890","California","060","Yolo","1130","Yolo",50
"G0601150","1890","California","060","Yuba","1150","Yuba",23
"G0800050","1890","Colorado","080","Arapahoe","0050","Arapahoe",40
"G0800070","1890","Colorado","080","Archuleta","0070","Archuleta",10
"G0800090","1890","Colorado","080","Baca","0090","Baca",2
"G0800110","1890","Colorado","080","Bent","0110","Bent",13
"G0800130","1890","Colorado","080","Boulder","0130","Boulder",34
"G0800150","1890","Colorado","080","Chaffee","0150","Chaffee",26
"G0800170","1890","Colorado","080","Cheyenne","0170","Cheyenne",8
"G0800190","1890","Colorado","080","Clear Creek","0190","Clear Creek",9
"G0800210","1890","Colorado","080","Conejos","0210","Conejos",18
"G0800230","1890","Colorado","080","Costilla","0230","Costilla",11
"G0800270","1890","Colorado","080","Custer","0270","Custer",14
"G0800290","1890","Colorado","080","Delta","0290","Delta",20
"G0800330","1890","Colorado","080","Dolores","0330","Dolores",4
"G0800350","1890","Colorado","080","Douglas","0350","Douglas",11
"G0800370","1890","Colorado","080","Eagle","0370","Eagle",19
"G0800390","1890","Colorado","080","Elbert","0390","Elbert",12
"G0800410","1890","Colorado","080","El Paso","0410","El Paso",13
"G0800430","1890","Colorado","080","Fremont","0430","Fremont",30
"G0800450","1890","Colorado","080","Garfield","0450","Garfield",14
"G0800470","1890","Colorado","080","Gilpin","0470","Gilpin",32
"G0800490","1890","Colorado","080","Grand","0490","Grand",13
"G0800510","1890","Colorado","080","Gunnison","0510","Gunnison",14
"G0800530","1890","Colorado","080","Hinsdale","0530","Hinsdale",8
"G0800550","1890","Colorado","080","Huerfano","0550","Huerfano",9
"G0800590","1890","Colorado","080","Jefferson","0590","Jefferson",53
"G0800610","1890","Colorado","080","Kiowa","0610","Kiowa",5
"G0800630","1890","Colorado","080","Kit Carson","0630","Kit Carson",4
"G0800650","1890","Colorado","080","Lake","0650","Lake",28
"G0800670","1890","Colorado","080","La Plata","0670","La Plata",20
"G0800690","1890","Colorado","080","Larimer","0690","Larimer",16
"G0800710","1890","Colorado","080","Las Animas","0710","Las Animas",11
"G0800730","1890","Colorado","080","Lincoln","0730","Lincoln",11
"G0800750","1890","Colorado","080","Logan","0750","Logan",11
"G0800770","1890","Colorado","080","Mesa","0770","Mesa",29
"G0800830","1890","Colorado","080","Montezuma","0830","Montezuma",26
"G0800850","1890","Colorado","080","Montrose","0850","Montrose",21
"G0800870","1890","Colorado","080","Morgan","0870","Morgan",16
"G0800890","1890","Colorado","080","Otero","0890","Otero",22
"G0800910","1890","Colorado","080","Ouray","0910","Ouray",29
"G0800930","1890","Colorado","080","Park","0930","Park",11
"G0800950","1890","Colorado","080","Phillips","0950","Phillips",6
"G0800970","1890","Colorado","080","Pitkin","0970","Pitkin",16
"G0800990","1890","Colorado","080","Prowers","0990","Prowers",12
"G0801010","1890","Colorado","080","Pueblo","1010","Pueblo",20
"G0801030","1890","Colorado","080","Rio Blanco","1030","Rio Blanco",14
"G0801050","1890","Colorado","080","Rio Grande","1050","Rio Grande",19
"G0801070","1890","Colorado","080","Routt","1070","Routt",12
"G0801090","1890","Colorado","080","Saguache","1090","Saguache",9
"G0801130","1890","Colorado","080","San Miguel","1130","San Miguel",11
"G0801150","1890","Colorado","080","Sedgwick","1150","Sedgwick",9
"G0801170","1890","Colorado","080","Summit","1170","Summit",15
"G0801210","1890","Colorado","080","Washington","1210","Washington",7
"G0801230","1890","Colorado","080","Weld","1230","Weld",21
"G0801250","1890","Colorado","080","Yuma","1250","Yuma",6
"G0900010","1890","Connecticut","090","Fairfield","0010","Fairfield",83
"G0900030","1890","Connecticut","090","Hartford","0030","Hartford",57
"G0900050","1890","Connecticut","090","Litchfield","0050","Litchfield",30
"G0900070","1890","Connecticut","090","Middlesex","0070","Middlesex",37
"G0900090","1890","Connecticut","090","New Haven","0090","New Haven",51
"G0900110","1890","Connecticut","090","New London","0110","New London",26
"G0900130","1890","Connecticut","090","Tolland","0130","Tolland",26
"G0900150","1890","Connecticut","090","Windham","0150","Windham",25
"G1000010","1890","Delaware","100","Kent","0010","Kent",36
"G1000030","1890","Delaware","100","New Castle","0030","New Castle",75
"G1000050","1890","Delaware","100","Sussex","0050","Sussex",19
"G1200010","1890","Florida","120","Alachua","0010","Alachua",14
"G1200030","1890","Florida","120","Baker","0030","Baker",7
"G1200070","1890","Florida","120","Bradford","0070","Bradford",9
"G1200090","1890","Florida","120","Brevard","0090","Brevard",95
"G1200130","1890","Florida","120","Calhoun","0130","Calhoun",4
"G1200170","1890","Florida","120","Citrus","0170","Citrus",28
"G1200190","1890","Florida","120","Clay","0190","Clay",12
"G1200230","1890","Florida","120","Columbia","0230","Columbia",7
"G1200250","1890","Florida","120","Dade","0250","Dade",35
"G1200270","1890","Florida","120","DeSoto","0270","De Soto",25
"G1200310","1890","Florida","120","Duval","0310","Duval",18
"G1200330","1890","Florida","120","Escambia","0330","Escambia",8
"G1200370","1890","Florida","120","Franklin","0370","Franklin",5
"G1200390","1890","Florida","120","Gadsden","0390","Gadsden",4
"G1200470","1890","Florida","120","Hamilton","0470","Hamilton",4
"G1200530","1890","Florida","120","Hernando","0530","Hernando",15
"G1200570","1890","Florida","120","Hillsborough","0570","Hillsborough",38
"G1200590","1890","Florida","120","Holmes","0590","Holmes",3
"G1200630","1890","Florida","120","Jackson","0630","Jackson",4
"G1200650","1890","Florida","120","Jefferson","0650","Jefferson",7
"G1200670","1890","Florida","120","Lafayette","0670","Lafayette",5
"G1200690","1890","Florida","120","Lake","0690","Lake",50
"G1200710","1890","Florida","120","Lee","0710","Lee",25
"G1200730","1890","Florida","120","Leon","0730","Leon",7
"G1200750","1890","Florida","120","Levy","0750","Levy",9
"G1200770","1890","Florida","120","Liberty","0770","Liberty",2
"G1200790","1890","Florida","120","Madison","0790","Madison",6
"G1200810","1890","Florida","120","Manatee","0810","Manatee",36
"G1200830","1890","Florida","120","Marion","0830","Marion",40
"G1200870","1890","Florida","120","Monroe","0870","Monroe",25
"G1200890","1890","Florida","120","Nassau","0890","Nassau",3
"G1200950","1890","Florida","120","Orange","0950","Orange",99
"G1200970","1890","Florida","120","Osceola","0970","Osceola",33
"G1201010","1890","Florida","120","Pasco","1010","Pasco",34
"G1201050","1890","Florida","120","Polk","1050","Polk",25
"G1201070","1890","Florida","120","Putnam","1070","Putnam",54
"G1201090","1890","Florida","120","St Johns","1090","St Johns",32
"G1201130","1890","Florida","120","Santa Rosa","1130","Santa Rosa",5
"G1201190","1890","Florida","120","Sumter","1190","Sumter",43
"G1201210","1890","Florida","120","Suwannee","1210","Suwannee",5
"G1201230","1890","Florida","120","Taylor","1230","Taylor",3
"G1201270","1890","Florida","120","Volusia","1270","Volusia",97
"G1201290","1890","Florida","120","Wakulla","1290","Wakulla",2
"G1201310","1890","Florida","120","Walton","1310","Walton",6
"G1201330","1890","Florida","120","Washington","1330","Washington",5
"G1300010","1890","Georgia","130","Appling","0010","Appling",2
"G1300070","1890","Georgia","130","Baker","0070","Baker",4
"G1300090","1890","Georgia","130","Baldwin","0090","Baldwin",6
"G1300110","1890","Georgia","130","Banks","0110","Banks",7
"G1300150","1890","Georgia","130","Bartow","0150","Bartow",11
"G1300190","1890","Georgia","130","Berrien","0190","Berrien",3
"G1300210","1890","Georgia","130","Bibb","0210","Bibb",12
"G1300270","1890","Georgia","130","Brooks","0270","Brooks",5
"G1300290","1890","Georgia","130","Bryan","0290","Bryan",2
"G1300310","1890","Georgia","130","Bulloch","0310","Bulloch",4
"G1300330","1890","Georgia","130","Burke","0330","Burke",6
"G1300350","1890","Georgia","130","Butts","0350","Butts",9
"G1300370","1890","Georgia","130","Calhoun","0370","Calhoun",4
"G1300390","1890","Georgia","130","Camden","0390","Camden",3
"G1300395","1890","Georgia","130","Campbell","0395","Campbell",8
"G1300450","1890","Georgia","130","Carroll","0450","Carroll",8
"G1300470","1890","Georgia","130","Catoosa","0470","Catoosa",8
"G1300490","1890","Georgia","130","Charlton","0490","Charlton",1
"G1300510","1890","Georgia","130","Chatham","0510","Chatham",36
"G1300530","1890","Georgia","130","Chattahoochee","0530","Chattahoochee",3
"G1300550","1890","Georgia","130","Chattooga","0550","Chattooga",8
"G1300570","1890","Georgia","130","Cherokee","0570","Cherokee",6
"G1300590","1890","Georgia","130","Clarke","0590","Clarke",13
"G1300610","1890","Georgia","130","Clay","0610","Clay",5
"G1300630","1890","Georgia","130","Clayton","0630","Clayton",12
